username,timestamp,likes,komentar
syaif_alhuda,8/2/2026, 17.15.43,0,"Slide 5 AI?😢"
heru_k006,8/2/2026, 17.15.40,0,"Tandai Muka nya 🔥🔥🔥😢"
alifwinata23,8/2/2026, 17.15.32,0,"terus mana angka nadiem nya? kalau bisa temuin angka2byg masuk ke jaksa dan hakim."
kelapa.besar,8/2/2026, 17.02.41,0,"Saya percaya BELIAU tidak melakukan segala tuduhan itu....hanya menjadi korban karena segala sesuatu atas tandatangan persetujuannya. Ingat....ALLAH AKAN MELINDUNGI ORANG BAIK dan ALLAH AKAN membuka aib kejahatan"
azizmucharom,8/2/2026, 17.02.40,0,"yang ngasih uang / nyuap itu jg hrs dihukum keras .. bs jadi yg nerima itu tdk meminta ... tapi tahu2 dikasih .. dan ketika mau dikembalikan mereka menolak ..."
rahman_in_dm,8/2/2026, 17.01.37,0,"Playing victim sedih banget😢😂"
kopi_you_,8/2/2026, 17.00.28,0,"Tiba tiba dapat rezeki 😂 ""plat merah"""
syhadik,8/2/2026, 16.59.53,0,"Ini pengusaha yg memberi uang hrs ditangkap dn perkarakan biar pengusaha2 jg kapok  kalo suap."
ryo_mondo,8/2/2026, 16.55.54,0,"receh semua itu.. yang gede2 dong ungkap.. byuuh dikira kita semua anak kecil"
wendy.nur.falaq,8/2/2026, 16.55.35,0,"Tolong cek lg proyek2 pemerintah.. Pasti ada bakwan di balik udang.."
ekaavriant023,8/2/2026, 16.54.41,0,"Salah anda adalah mau di bawah presiden ngibul sebelumnya .. monil smk nol traktor nol kasian mereka"
r_hendra_w,8/2/2026, 16.52.50,0,"bukankan hal biasa y dalam birokrasi kita seperti itu.. pejabat sekolah madrasah aj sudah tak malu² tanya komisi jika deal project 😢"
itsnamelesstoet,8/2/2026, 16.52.41,0,"semangat masmen.. keadilan pasti berpihak pada yang tidak bersalah"
junaedi1656,8/2/2026, 16.49.20,0,"brp lama ga di bayar kmn tuh uang uang nya😂"
junaedi1656,8/2/2026, 16.48.14,0,"tukin dosen ga di bayar ya era nadiem"
pap_kim00,8/2/2026, 16.48.07,0,"inilah pentingnya detail, jgn ABS👏 ttp bs djerat biarpun ga dpt cuan, krn kebijakan beliau👏"
desi_amallia_pertiwi,8/2/2026, 16.45.52,0,"Di khianati anak buah sendiri... 😢"
the_managementconsultant,8/2/2026, 16.44.56,0,"Diusut ga.. Itu Mslhnya"
djondy.darmawan.dd,8/2/2026, 16.44.32,0,"DANA PENDIDIKAN,DANA HAJI JUGA ,juga yang lainnya,kedepan Dana MBG..Hampir semua sektor bisa dikorup karena,mental/watak pejabatnya gak bisa dipercaya...prihatin."
aabrur,8/2/2026, 16.44.20,0,"Kami para mitra mendoakan cepat beres pak, bapak kembali ke gojek 🙏🏽"
riani.t_sari,8/2/2026, 16.43.18,0,"gini kan kerja tim, tp timnya malah geblekk?tim leader udh bener tp timnya mlah geblek, blom lgi atasan juga geblek?brti apa?sistemnya geblek dan harus dirubah. sring orng bener bersih tuh diginiin mau bumn atau bums atau bumc. dijadiin musuh dan malah dibikin celaka sma tim,lalu atasan follow up biar bermasalah dan dipecat. anj skali dunia dan negara(orng2nya atau ojbutnya)ini"
dodi.prabowoalwarsy,8/2/2026, 16.42.08,0,"😮😮😮😮"
__a_drw_,8/2/2026, 16.38.24,0,"SDM kita tu memang butuh kesadaran. Mereka sering teriak tikus"" , padahal tikus nya ya mereka 😂"
henhensodikin,8/2/2026, 16.37.09,0,"Sediiiihhh korupsi udah dianggap lazim disini 😢"
lurahgrup,8/2/2026, 16.37.07,0,"Dr awal kasus mah udah kecium cm tumbal nya mentri  nadiem 😂 klo sampe ttep jd tersangka fixs gilaa😂"
damarwicak21,8/2/2026, 16.35.57,0,"Sebuah hal yang mustahil jika memberantas korupsi di negri ini. Bukan tidak mungkin, tapi sangat sulit jika negara ini masih menggunakan sistem demokrasi. Pemimpin yang bisa memberantas adalah soeharto, namun beliu sendiri justru yang korup besar”an. Tapi kesejahtraan masyarakat terjamin, harga pangan dan bbm murah, kejahatan di masyarakat di atasi. Mirip” sama kim jong un kalau sekarang."
itammanis_,8/2/2026, 16.35.27,0,"Emang biadap manusia rakus, sosoan mau maling jadiin org lain tumbal,,, mental miskin babi"
rezaaszhari,8/2/2026, 16.32.36,0,"Hukum mti yg paling brnar"
mashero88,8/2/2026, 16.30.31,0,"Sa pikir semua instansi seperti ini bentuk dan perilaku organisasi nya, hanya saja ini yg kedapatan 😂"
heru_n80,8/2/2026, 16.28.26,0,"12 Orang Bawahan yg Bangsatt !!!"
henny_rattoe,8/2/2026, 16.26.33,0,"Tuhan maha mengetahui dan maha adil, Pak Nadim orang baik dan jujur akan terbukti cepat atau lambat, semoga Tuhan mempercepat pengadilan Nya dan orang2 yg bejat rakus di balik ini menerima hukuman yg setimpal🙏🏻🙏🏻"
protesttukang,8/2/2026, 16.26.18,0,"Itu bhineka.com ?"
pradanas2019,8/2/2026, 16.24.25,0,"Itulah beratnya jadi atasan...namanya lalai..."
milkcoffee60,8/2/2026, 16.17.54,0,""
frans.tanto,8/2/2026, 16.15.14,0,"Di indo mana sih gak jd celah cuan? Krna hkum nya letoy makannya pda byk yg brani maen2"
ipin_tarru,8/2/2026, 16.14.07,0,"Mulyono"
surabaya_senja,8/2/2026, 16.14.07,0,"Ini negari apaaaaa?"
adipe0025,8/2/2026, 16.13.31,0,"Dimana sekarang mulyatsyah? 😮"
taypo_124,8/2/2026, 16.12.41,0,"😂😂😂😂😂"
lsantilusi,8/2/2026, 16.11.16,0,"Klu sy dari awal, percaya  beliau di jadikan tumbal, sy percaya  beliau bukan org partai,  politik,  semoga bpk bisa  membantu rakyat menangkap penjahat yg ada di kementerian pendidikan  selama ini,  klu udah bebas berkarya lah sesuai bakat dan talenta bpk ,  Tuhan tidak tidur salah seleh"
rdwnrymn,8/2/2026, 16.10.26,0,"Dibilangin mayoritas pejabat itu penjahat dan maling pada ga percaya 😂"
dee_inna,8/2/2026, 16.10.03,0,"Kacau 😮"
widayanti_wia,8/2/2026, 16.10.01,0,"Duh, lama banget nunggu berita bebasnya, Mas Mentri"
apricoricardo_,8/2/2026, 16.01.44,0,"@polres_jakbar"
apricoricardo_,8/2/2026, 16.01.29,0,"Cob di audit.."
hindun_taufiq,8/2/2026, 15.59.44,0,"Bebas pak nadim"
wen_arth,8/2/2026, 15.59.38,0,"Lalu yg memberikan instruksi...??????????"
meli_katalina,8/2/2026, 15.48.27,0,"Tuhan akan memperlihatkan mana yg salah dengan caranya."
sitiiaminh,8/2/2026, 15.47.47,0,"Semangat mas menteri...semoga keadilan berpihak kepada mas menteri ❤️"
marnasip_official,8/2/2026, 15.47.37,0,"Ini knapa pNS itu gk bisa dipecat,mereka jadi maling😂"
martinkadir1977,8/2/2026, 15.47.17,0,"Ruar biasa Indonesia!!! 😢"
dian22cr,8/2/2026, 15.45.36,0,"Bawahannya tidak di Amputasi tangannya?"
komang_priatna_suardi,8/2/2026, 15.44.34,0,"Dan seorang anak SD tidak mampu beli pulpen dan buku, bunuh diri"
zizabdum,8/2/2026, 15.40.51,0,"buat para lawyer boleh nanya ga, kok mas eks mentri ga pake asas praduga ga bersalah,malah lsg ditahan,konsepnya gimana ya kan kalo ada bukti2 mengarah ke beliau mesti harus di sidik dan telusuri dulu kan ya, kecuali OTT ya,tpnkan ott sekarang juga udah settingan,mohon penjelasanya"
borneogenz,8/2/2026, 15.37.03,0,"Harusnya udah kecium ga sih apalagi jadi pimpinan ada laporan, dokumentasi. Yg pernah kerja di vendor"
alt_r.p.s,8/2/2026, 15.33.47,0,"mariana susy..makan 5.1 miliar dlm 2 tahun...kenyang ya"
pattinasaranydavid,8/2/2026, 15.30.35,0,"Konoha kan emg gitu.. Yang salah dibebaskan yg benar dikriminalkan.. Antasari lah, ahok lah,nadiem lah,mas hogi lah.. 🙄🙄"
yandiferdian,8/2/2026, 15.30.10,0,"Di Indonesia itu orang Jujur dan Lurus akan dijadikan Musuh Bersama dan akan dijebak sehingga melakukan kesalahan sendiri. Itulah kenapa korupsi sulit diberantas"
avica_zahra,8/2/2026, 15.25.13,0,"@marfina_susianti marfina susi gak tuh"
sekarpacekitchen_ofie,8/2/2026, 15.24.56,0,"Balik ngurusi bisnis aja Pak.. Dipermainkan bawahan sendiri😢"
ochiru_dewi,8/2/2026, 15.21.58,0,"Ayo dong.. yg adil. Msa mau gini2 aja keadilan di indonesia.."
ttgghh1412,8/2/2026, 15.17.47,0,"Jamaah dan terstruktur dengan baik. 😂"
ist_t1,8/2/2026, 15.16.55,0,"Ngeriiiii"
heavenlysoul_____,8/2/2026, 15.14.19,0,"Nah kan aneh dia gak dapet gratifikasi tapi malah jadi tersangka, sdgkn pejabat lain yg dapat gak jadi tersangka.."
lfonsky,8/2/2026, 15.11.00,0,"Vendornya mak banteng😂😂😂"
fr_gallant,8/2/2026, 15.10.20,0,"kasus ini diangkat buat pengalihan nutupin kasus raksasa lainnya"
obeyr2,8/2/2026, 15.06.03,0,"Trus yg dpt aliran bijimana😂"
gerardusmichael,8/2/2026, 15.04.48,0,"Buat yg biasa kerja dengan plat merah be lyke “pffft.. jangan sok kaget”"
faridpanengah,8/2/2026, 15.03.21,0,"Kementrian Mencret😂"
kickboxing_2003,8/2/2026, 14.57.15,0,"Pake logikanya mana ada Pak Nadiem yg harta nya triliyunan korupsi 4 milyar... 😂😂😂"
baku_dan05,8/2/2026, 14.55.44,0,"Marah kita waktu dengar ibu sri bilang ""sedikit rezeki dari pengadaan Chromebook"" Bu yang namanya rezeki itu didapatkan dengan cara yang halal bukan uang ajaib hasil korupsi"
robinputrajaya,8/2/2026, 14.54.14,0,"Itu artinya nadiem buka jalan buat stafnya"
hkspro.textile.effects,8/2/2026, 14.49.02,0,"menteri begini musti dimutasi; setidaknya jadi menko."
yudha9981,8/2/2026, 14.43.40,0,"Lah yg disuap malah pada lepas, dasar konyol"
skimidot22,8/2/2026, 14.41.08,0,"Ini proyek triliunan, laptop2nya ada semua, tp yg dikorup gak sampai 10 milyar? Koruptornya rada kurang rakus. Seharusnya sungkem dulu ke yg kasus proyek BTS, dikorup sampai 8-10 triliun. Barangnya gak jd."
yeni_riani95,8/2/2026, 14.36.43,0,"proyek cetak sawah dong itu gila2 korupsinya dinas pertanian sma TNi"
nani.ketut23,8/2/2026, 14.36.09,0,"Hakim sudah terang tuhh yg korup2 ecek2 pula, yg bantu rakyat kecil malah di ringkus Salahhhh KARMA is Real"
nugrahaamijaya,8/2/2026, 14.35.59,0,"Jika di kementerian yang mengurus pendidikan saja korupsi, bagaimana bisa mengedukasi gerakan anti korupsi ke pelajar? Inilah potret negeri kita tercinta. Mungkin perlu diaudit juga untuk program kampus merdeka dan kurikulum merdeka."
your_next_leader01,8/2/2026, 14.35.41,0,"Right man in the wrong place"
hampriwanig,8/2/2026, 14.35.26,0,"Pemerintah-Pejabat Hanya Istilah Halus Dari RAMPOK!!Di Selimuti Payung UU,KUHP,DLL...Di Naungi Jaminan Institusi HUKUM!!Rakyat Hanya Menerima HANCUR-LEBUR NYA Imbas TIPU MUSLIHAT MEREKA!!??🔥😖"
budi3006,8/2/2026, 14.28.30,0,"PNS Kontol"
makananringantop,8/2/2026, 14.26.58,0,"Upaya merampas Gojek?"
kuncoro.dwie,8/2/2026, 14.22.15,0,"Kalo sistem negara bobrok, hukum tidak terintegrasi, sebagus apapun yang mimpin ya pasti bisa dikriminalisasi. Kata lawyer kenalan saya, sebagai profesional yang menguasai hukum Indonesia, dia bisa memenangkan pihak A atau B tergantung siapa yang hire dia. Simpulkan sendiri ya…. Saya menyayangkan jika orang orang hebat seperti Nadiem, Tom Lembong menarik kontribusinya. Sungguh kerugian bangsa dan kegagalan sistem yang sistemik. Semoga Indonesia dapat bertahan hingga waktuNya"
patria___0__muerte,8/2/2026, 14.21.09,0,"Hidup kapitalis birokrat🔥🔥🔥"
adi_7.1,8/2/2026, 14.15.09,0,"mentrinya doang.... ? 🤭"
erwin_hadinugraha,8/2/2026, 14.14.44,0,"Semangat pak @nadiem_makarim__  bebaskan pak nadiem"
1y21aja,8/2/2026, 14.12.58,0,"Lagian kan dari awal emang gaada sepeserpun yg masuk ke pak Nadiem tp malah dia dijadikan tersangka, kan aneh"
kayakyuk,8/2/2026, 14.12.11,0,"Kok gak ada nama pejabat yang lebih tinggi dan sangat tinggi?"
knrr.aja36,8/2/2026, 14.05.18,0,"Knapa terkuak skrang pas nadiem di sel..nama baik seseorang,td nya disuruh bungkam..kekorek juga..itulah karma"
sarahsam.sarahsam.180,8/2/2026, 14.04.56,0,"artinya bawahan nya smua hrs di tangkap penjarakan dong krn mrk yg jelas melakukan"
tarang_nong2,8/2/2026, 14.01.29,0,"Wiwi gak dapet?? Kasian.. 😂😂😂😂"
merah_benar,8/2/2026, 14.00.31,0,"Nah kan kebongkar deh....trus ngaku ga salah....ya konoha ya konoha"
yanshandy4,8/2/2026, 13.59.40,0,"Kasihan dia bersih tp anggotanya malah maiin belakang, dan dia yg disalahkan tidak adil rasanya"
sity_bungsu123,8/2/2026, 13.57.02,0,"Ternyata bawahan bapa penghianat semua ya pak😢 sabar ya pak allah akan balas mereka"
rakyat_bijak_bersuara,8/2/2026, 13.57.00,1,"Bongkar Tuntas para pengkhianat NKRI yg menerima gratifikasi dg hukuman yg seberatnya dan jangan biarkan pengkhianat Lolos dari JERAT HUKUM Karena Pegang Uang yg telah menyebabkan Nadiem Makarim menjadi TERDAKWA DI BORGOL secara tidak manusiawi yg menyebabkan Anggaran Negara tidak mencapai rakyat yg membutuhkan. NKRI mendpt uang dari keringat rakyat."
kemuning0504,8/2/2026, 13.55.09,0,"Gantikan posisi nadiem di penjara dgn org² yg terima duit itu,,beres kan"
nahmahscar,8/2/2026, 13.51.06,0,"Nah ini oke 🔥"
muchram_rozi,8/2/2026, 13.48.19,0,"Gratifikasi itu paling gila di kalangan pejabat dan di kementrian.... Ini Guru yg mendidik sangat di tekan oleh KPK dan kejaksaan mengenai Gratifikasi...."
wong_error117,8/2/2026, 13.46.04,0,"Kita lihat aja...klo yang benar masih di hukum, itu artinya jadi cermin hukum di negara ini ya seperti itu, siapun penegak hukumnya semua sama saja...hanya hukum Tuhan yang sangat adil..."
mohammadfifinjoviza,8/2/2026, 13.40.15,0,"Negara bobrokk, semua di kprup"
shanazlani,8/2/2026, 13.34.12,0,"Semoga kebenaran segera terungkap & orang yg terzolimin dlm lindungan Allah SWT.... Semangat bang Nadiem"
_be_worth_it,8/2/2026, 13.29.28,0,"Kok direktorat pembinaan SMK tidak ada yang kena"
anloin_mraafi,8/2/2026, 13.27.44,0,"Ya memang begitu korupsi kadang ada yg dijadiin kambing hitam"
cannovarocannovaro,8/2/2026, 13.27.09,0,"Nadiem Hanya Unpan😂👏"
farisfauziarea7vape,8/2/2026, 13.23.23,0,"Proses hukum dong. Itu juga korupsi namanya. Kalo gak ketahuan mana mungkin dikembalikan 😂😂😂"
mhail_way,8/2/2026, 13.22.28,0,"Padahal udah keren jadi bos aplikator, tapi masuk dilingkaran rezim😢"
riokabye,8/2/2026, 13.21.54,0,"Klakuan sama nama ngga singkron"
dee_doodis,8/2/2026, 13.19.50,0,"Percaya kebusukkan itu akan terkuak bagaimanapun ditutupinya. Maju terus utk kebenaran pak Nadiem, Gusti ora sare 🙏🙏"
laverdure_tanguy,8/2/2026, 13.14.47,0,"Binatang semua ternyata pejabatnya... harakiri atau gantung di monas"
noahtama99,8/2/2026, 13.12.49,0,"LARINYA KE SINGAPORE SEMUA ITU, SOALNYA DARI UANG HARAM ITU SINGAPORE HIDUP"
heykal.farline,8/2/2026, 13.06.08,0,"Yang jadi sorotan kroco bawah, diatasnya Nadim kog gak jd fokus prioritas"
faishal.hermawan,8/2/2026, 13.01.38,0,"Waktu akan berbicara dan pengen lihat hukum di negeri ini apakah menghukum berdasarkan politik atau fakta?"
rtihprwsh__,8/2/2026, 13.00.43,0,"😂😂😂😂"
ng.hermanz08,8/2/2026, 13.00.32,0,"👏😮"
floelfriede,8/2/2026, 12.57.18,0,"""Ini ada -REZEKI- dari pengadaan Chromebook"" Gilaaaa dengan tidak tahu malu😂😂 ampe nurani sdh tdk bs membedakan mana hal yg detestable dan mana yg berkat Tuhan"
endo_tirtha,8/2/2026, 12.54.47,0,"Pak Nadiem mendingan balik dah urusin gojek,ribet atuh jadi mentri"
original_jenli,8/2/2026, 12.51.33,1,""
anggiat_hutabarat,8/2/2026, 12.48.25,0,"Duit receh itu bagi Nadiem. Knp hrs tersangka?"
sawolestari2,8/2/2026, 12.47.34,0,"Semakin terang benderang ❤️"
discaalif,8/2/2026, 12.47.33,0,"Kebenaran akan menemukan jalan."
alkarim.ayu,8/2/2026, 12.46.47,0,"#bebaskannadiemmakarim"
yildiz193765,8/2/2026, 12.46.03,0,"Pas media lagi ngerekam semua nyanyi aja yang sekenceng kencengnya biar rakyat yang ngamuk.."
marthodiryo,8/2/2026, 12.42.57,0,"Yo kan kroco kroco seng main main"
rian.heartfultown,8/2/2026, 12.41.14,0,"Kembalilah ke Gojek, sejahterakan driver2 ojol lagi pak"
lindanesiaa,8/2/2026, 12.40.09,0,"Atasan nya bener bawahan nya bobrok."
boy_oktaviano,8/2/2026, 12.36.58,0,"Negara sudah hancur..."
bambang__suryono,8/2/2026, 12.36.50,0,"Berarti memang sdh mengarah ke fakta terjadi kasus korupsi di kasus ini ya? Selama ini di media banyak pihak yg bilang ‘tidak ada korupsi’. Tinggal menelusuri siapa2 saja yg terlibat."
wln_feb,8/2/2026, 12.36.14,0,"Penjabatan indo kebanyakan isi nya kok org"" tamak semua yaaaaaa, mentang"" dn suka makan hak manusia lain"
nanda_15_goldmind8415,8/2/2026, 12.34.03,0,"Kesalahan lu cm satu..kagak ikutan oke gas oke gas.. itu doank mas"
katabdp86,8/2/2026, 12.32.13,0,"jgn terlalu percaya pak.. sama bawahan jika berkaitan dg uang yv nominal nya besar luar biasa.."
bagus.a90,8/2/2026, 12.30.50,0,"Ya beginilah lika-liku pengadaan barang di pemerintahan 😂"
amboina_black_sweet,8/2/2026, 12.29.58,0,"Klo TERBUKTI SOGOK DAN KORUP...PECAT SEMUA SJ...PENCURI..."
putu_hardikna,8/2/2026, 12.29.20,0,"Negeri Konoha hukum mmg beda."
ds.handono,8/2/2026, 12.27.02,0,"Skenario yg di rancang utk memenjarakan Ms Menteri bisa jadi Boomerang. Fakta berbalik arah. Skenarionya utk menjerat alumni Hrvard berakibat fatal bagi pembuatnya. Sudah selayaknya Pak Nadiem dibebaskan demi hukum kemanusiaan dan keadilan."
yogo.pratomo.52,8/2/2026, 12.26.28,0,"Wah ini menjebak malah terjebak ceritanya"
novian3787,8/2/2026, 12.24.48,0,"DPR donk masa DPR ng"
guntur_situmorang,8/2/2026, 12.24.41,0,"Ngalir tros ya😂"
mantaray28,8/2/2026, 12.24.28,0,"dalam kasus chrome ini, apa kabar nama agustina wilujeng eks komisi 10 yg namanya disebut kejaksaan penitip 3 perusahaan? ..sampai skrg gak dipanggil untuk konfrontir, beda sama KPK kalo udah sebut nama mesti dipanggil walaupun itu saksi."
sigit_juliansyah,8/2/2026, 12.23.21,0,"Sungguh aneh tapi nyata dan ini ada di negri konoha 👏👏👏"
psymagical,8/2/2026, 12.19.59,0,"Krn loe yg tanda tangan, hadeeeeeuuhhh makanya dibaca apapun itu surat² dr bawahan loe sebelum tanda tangan"
atmomihardjo,8/2/2026, 12.17.32,0,"Pada bancaan...tapi uang haram kagak berkah"
rindu.ns,8/2/2026, 12.16.58,0,"Kacau sih"
ordalhonda,8/2/2026, 12.13.22,0,"Besok bikin sarat tah! Semua rek PPK dipantau."
oqikdewa,8/2/2026, 12.04.39,0,"Welcome to Indonesia🔥"
ayah_omar.hanna,8/2/2026, 12.02.32,0,"Jurist tan apa kabar pak nadiem masa ga mau balik bantu gitu nunjuk jalan yg benar 😂"
as_bgr,8/2/2026, 12.00.41,0,"Apalagi MBG yg trilyunan😂 dari atas ke bawah kebagian semua..BANGSAT emang negara ini"
oxypriyo,8/2/2026, 11.59.39,0,"Tuh am, yang pernah gw bingungkan waktu , terkuak juga dari saksinya @irhamfph"
mysrh65myy,8/2/2026, 11.57.41,0,"Klo bebas.. anteng2 jadi pengusaha aja ya pak nadiem"
arif.vrew,8/2/2026, 11.56.04,0,"ini negri isinya diurus BANGSAT semua ya"
qerenhapukh_sameakh,8/2/2026, 11.55.08,0,"Jaksa penuntut..harus dituntut balik krna ini trmasuk rekayasa kasus....."
rusgunz,8/2/2026, 11.53.35,0,"Daya hancur Nadiem sangat parah bagi pendidikan Indonesia"
royde_lasato,8/2/2026, 11.51.41,0,"Anjay rezeki"
emanuelbs12,8/2/2026, 11.49.34,0,"orang baik 🙌👏"
menniq_0211,8/2/2026, 11.45.02,0,"Kebenaran terkuat dengan sendirinya,sungguh tangan Tuhan yang bekerja🙏"
indrisartikasari,8/2/2026, 11.39.29,0,"Laaah.. masa doi senaif itu ttg bawahannya😍😂"
umamikehidupan,8/2/2026, 11.37.43,0,""
podjoklombok,8/2/2026, 11.37.10,0,"Lah bener yak, kok yang terima-terima gratifikasi itu tidak di-tersangka-kan ama jaksa. Malah santuy terima duit... bisa jadi kesaksian pula 😮"
ruben_amora,8/2/2026, 11.32.13,0,"Kebenaran akan membuka jalannya"
agan_maryatin,8/2/2026, 11.29.56,1,"Pemimpin malaikat, bawahan s3t4n. 🔥🔥🔥"
bondhan_jh,8/2/2026, 11.26.36,0,"Kl ada jaksa yg ketangkep brarti Kajagung jg hrs di adili, Sam halnya dgn polisi korupsi, kapolrinya dipanggil .. gt analoginy"
dy__agung,8/2/2026, 11.26.28,0,"Ternyata terbongkar jg kasus nya"
fiqry.jm,8/2/2026, 11.26.10,0,"Gak lihat yg masuk ke Mas Mentri, KOK TERDAKWA? Pengacara2 kondang kita apa bersedia bantu? Tegakkam keadilan & kebenaran"
satteegiberrnauu,8/2/2026, 11.22.47,0,"Emang kaum laknat semua ini sok suci tapi korupsi..makan daging babi sekalian woii nanggung munafik nya…"
chandra_krama,8/2/2026, 11.20.57,0,"parah emang.. semoga azab 7 turunan yang nerima uang haram itu bener"" ada"
maz_mazzaman,8/2/2026, 11.18.54,0,"Resiko jadi pimpinan, bagamnpun pimpinan harus bertanggungjwb."
saleh_regar,8/2/2026, 11.18.27,0,"Pada intinya selagi kita atasan dan pimpinan, bawahan kita tetap jadi tanggung jawab kita. Kemana aja kita selama ini, berarti kita gak tahu sistem kita gimana kerjanya. Apalagi yang terlibat sampai sebanyak itu."
rendi_novianto,8/2/2026, 11.18.03,0,"Bongkar semua Mas Menteri"
arief_brilliano,8/2/2026, 11.16.08,0,"Bebaskan mas menteri dan seluruh yg terlibat uang miskinkan dong."
johan_rawolo,8/2/2026, 11.15.19,0,"Kok gak ada nama jokowi … tunjukkan itu fitnah atau asli ?"
oxtech_83,8/2/2026, 11.14.33,0,"Intinya,,Berarti nadiem jd tumbal bawahan nya ,,waduh parah😮"
atharrazkans,8/2/2026, 11.11.48,0,"Dari sini kita belajar, memberantas korupsi itu bukan dari atas, tapi di mulai dari bawah :)"
ekowidjojo1274,8/2/2026, 11.10.45,0,"Trus kok blom ada yg ditahan?"
abdullahrivaiharahap,8/2/2026, 11.10.33,0,"DITUMBALIN TU MAS NAMANYA. Masnya karna gak ngerti “main dalam”, sedangkan mereka si genk oslo jahannam dan kroco2nya udah mulai merambah ke dunia gelap itu, makanya mas dikadalin. SUNGGUH BIADAP ORANG-ORANG BERKEDOK BERDASI DI NEGERI YANG MALANG INI !!!"
satryatri,8/2/2026, 11.09.30,0,"Hayo loh haha"
dilanurlaila.em,8/2/2026, 11.09.00,0,"Kok bawahannya nggak ditangkap? Cuma kadi saksi gitu, atau gmn?"
wahyu_alrydh,8/2/2026, 11.07.18,0,"Anak buahnya doyan duit semua. Dengan dalih intruksi president tapi semua di up.. Oalah.. Kalian udah kaya masih suka ijo2😂"
enysetyow,8/2/2026, 11.06.56,0,"Kementerian Pendidikan....pendidik kan? Panutan ...pembina pendidik se Indonesia"
cecepfauzierachman,8/2/2026, 11.05.50,0,"Kementrian = tempat sampah... every single ASN sama aje ga usah sok sok mihak rakyat 😂"
bobydarmawan1076,8/2/2026, 11.01.28,0,"Sekedar pendapat, ini orang background nya orang berada, buka lapangan kerja bagi jutaan orang, dan dijaman beliau pun driver gojek pada sejahtera karena untuk dapat insentid dijaman beliau itu sangat bisa di capai dan masuk akalnl"
