username,timestamp,likes,komentar
anugerah_ap,22/5/2026, 07.13.40,0,"Dikasih data harusnya bantahanya data... kalo ga bisa maka akuilah,, yah itulah konoha..."
salam_es_teh_plastikan,22/5/2026, 07.11.14,0,"Nyebut2 melanggae ATURAN PRESIDEN... Pasti untuk pengeluaran yang besar mekanismenya sudah di setujuii PRESIDEN"
petrus_oktavianus92,22/5/2026, 07.09.27,0,"BODO AMAT, MAU KORUP MAU NGGAK BUKAN URUSAN"
aisyahnurhikmat,22/5/2026, 07.08.15,0,"Jokowi apa kabar min? Secara beliau juga yg menyuruh mark up anggaran pak mentri ini, spill dia jiga doonk"
effentyyelvi,22/5/2026, 07.06.51,0,"Kesalahan yg dicari-cari terus ..ayo bebaskan Bpk Nadiem dan Bpk Ibam..hukum pengadilan kacau..usut MBG dan IKN..."
faturrahmanm25,22/5/2026, 07.05.44,0,"Pantes proyek pengadaan setiap tahun ada, karena di balut oleh aturan👏😂 pantes jg dia banyak musuhnya 🤣"
septian_hardinata,22/5/2026, 06.58.02,0,"MBG banyak yg tidak tepat sasaran, bahkan banyak yg keracunan makanan. Siapa yg harus dipenjara??"
paryanto2698,22/5/2026, 06.53.44,0,"Terus hukuman buat para koruptor lain gimna ya ko yg korupsinya nyata triliunan cuma hukuman 5 thn dan bahkan ada yg baru masuk di keluarin lgi contoh hasto"
share_is_fun,22/5/2026, 06.51.28,0,"Yang menjadi geram masyarakat Indonesia, Hukum di Indonesia itu Tebang Pilih, syarat kepentingan, Yang dekat kekuasaan tidak ditindak, semua penegak hukum kebanyakan oknum, pliss kalian itu pasti diganti/pensiun, tua, sakit-sakitan, dan mati...ingat dalam perjalanan menuju mati, ketika kalian berbuat kedzaliman dan ketidakadilan Allah pasti hukum di dunia, terlebih nanti di akherat....sadarlah...🔥🔥🔥🔥🔥"
ibmahendrayudha,22/5/2026, 06.48.07,0,"Kasian jaksanya , kerja keras buat membuktikan dipersidangan. Perlu disekolahin lagi .."
1000_photography87,22/5/2026, 06.47.31,0,"Akhirnya ketemu penjelasan sebenarnya,terlihat Nadiem berwajah""polos"" padahal pemain  kakap"
arlindanurul,22/5/2026, 06.46.40,0,"penjelasan udah se clear ini, masih ada yg ngelak 😆😆 kasian..."
helda_tandra,22/5/2026, 06.45.47,0,"Karena ada nadiem, anak anak bisa bawa laptop dan guru  guru jadi pintar"
kiki.indri,22/5/2026, 06.45.22,0,"Ada aturan pengadaan barang yang di lompati mas mentri tapi herannya uang APBN kok bisa cair ya ... Padahal nabrak aturan tapi APBN bisa  cair buat pengadaan barang"
bung_sinaga,22/5/2026, 06.41.16,0,"Justru keutusan Mas Menteri bagusa agar seluruh daerah, merata mendapatkan Chromebook.. Kalaumenungfgu daerah, ngak tahu kapan akan bertindak."
y_mmail,22/5/2026, 06.37.55,0,"Lah dalam proses pengadaannya kalian kemana aja????????? Sudah tahu melanggar aturan kenapa bisa lolos????"
imanlukmann,22/5/2026, 06.36.12,0,"Yaqut gimana ya ko lama bgt"
denny_zakhiardi,22/5/2026, 06.36.05,0,"Kerugian negara nggak ada .. koq bisa ada korupsi ? Apa yg di korupsi NM"
lm_adlu,22/5/2026, 06.32.30,0,"Tolong bahas juga mbg bang…"
kandangmeteora,22/5/2026, 06.31.54,0,"Makin banyak buzzer buat merendam kemarahan publik,"
covetbox,22/5/2026, 06.30.34,0,"NGGAK PERCAYA 😜"
zetaaja,22/5/2026, 06.28.47,0,"Okey salah aturan jelas,  terus korupsinya mana merugikan negaranya mana, terbukti? Menurut saya White collar crime itu adalah korupsi dengan memakai aturan. Ketika aturan jelas tidak mungkin seorang koruptor menabrak aturan tsb."
kolandamdrs,22/5/2026, 06.27.36,0,"Kalai berdasarkan mens rea,, keputusan pembangunan ikn bagaimana?"
kris_diyani,22/5/2026, 06.27.04,0,"Di slide ke 5,Jerome di wajibkan baca"
bryanskasiur,22/5/2026, 06.25.25,0,"Slide 10. Ini fakta: kemeterian selalu mengambil kebijakan dewe tanpa melihat kondisi real di lapangan, hiraukan usulan dan aspirasi pemda maupun dpr . Dalam konteks Papua, beberapa kali ganti kurikulum, di sekolah2 di sulit menyesuaikan standardnya karna desain kurikulum tanpa riset dan kajian yang jelas ....😂"
dj_manurung,22/5/2026, 06.23.58,0,"Semua sudah di atur Amerika bngsatt , selamat kan indonesia dari antek2 asing🔥🔥🔥"
fiqgum,22/5/2026, 06.23.15,0,"Coba bedah IKN bang"
barcatol,22/5/2026, 06.18.40,0,"AKHIRNYA ADA AKUN YANG PINTER BUAT JELASIN KEBANYAK ORANG GOBLOG"
bary_manalu,22/5/2026, 06.18.04,0,"Hukum memble"
nurul_mashudin,22/5/2026, 06.17.57,0,"MBG apa kabar yah??? Project rawan KKN😢😢."
bg_ponn,22/5/2026, 06.15.47,0,"Kadang niat dengan tujuan baik selalu disalahartikan orang lain"
josentus7053,22/5/2026, 06.13.11,0,"Jelas telak ini penjelasan nya, orang pengadaan saja belum tentu ngerti,maulah dukung koruptor 😂😂"
ronny_gazra,22/5/2026, 06.12.09,0,"bukannya banyak ya pola begituan.....korupsi melalui pembuatan kebijakan sehingga menjadi tdk salah krn ada aturannya .......sama kan seperti yg terjadi di M....ah sudahlah ......😂"
andreasbudiman1981,22/5/2026, 06.10.42,0,"Kalo begitu capres yg memaparkan visi misi bakal kena donk. Kansdh ada niat diawal sebelum terpilih"
fairusmaulida,22/5/2026, 06.09.24,0,"Tulisan ini membuat orang2 akan berkata Wallahu a'lam bish-shawab, tapi kalau di pikir2 ya...kalau merek  atau type laptop disesuaikan kebutuhan masing2 daerah...ya pengadaan cukup bingung...jafinya ga bisa serentak oengadaan. Bisa jadi yg type A sudah ada bisa dikirim dlu, yg lain inden... mangkannya di seragamkan, bisa sekali tawar menawar, dan observasi fitur benefitnya jg sekalian jd 1 yg sekiranya bisa kepake secara nasional. Udah lah kalau pun ada salah2nya sedikit kenapa hukumannya lama bgt...😂 plus dendanya triliunan..."
becker_winn,22/5/2026, 06.09.18,0,"Itu versi kamu.. Celah hukum tetap ada. Kamu hanya framing aga masyarakat percaya"
fajarmhrrm,22/5/2026, 06.07.50,0,"Bro lupa kalau nadiem menjabat saat jaman covid yang mengharuskan semua di rumah. Hak tiap daerah memilih spek dll? Jaman covid semua komando dari pusat, begitu pula dengan pendidikan. Lu bayangin jadi mentri pendidikan saat itu gimana caranya mencerdaskan bangsa disaat ga boleh pembelajaran tatap muka."
bbexpresslaundry,22/5/2026, 06.07.48,0,"Sya pernah baca di media mana gitu, bahkan sistem pendidikan dan kurikulum kita itu yg rancang dan sebarkan adalah Amerika* bahkan pemerintah pun tidak bisa berbuat apa2 negri"
n_yuni_susanti,22/5/2026, 06.06.46,0,"Iya.. pak Nadiem jahat karena telah membuat pembiayaan sistematis, dimana aliran dana dan penggunaannya dibuat secara sistem sehingga sulit utk dibelok2an,  diserong2in, dimanipulasi seperti seblm2nya, sehingga biaya anggaran yg biasanya bs dipermainkan, menjadi TDK BISA! Dana APBN APBD yg seblmnya bisa diakal2i, jadi terkunci sistem. Tidak bisa bocor! Siapa yg rugi? Negara?? TIDAK!! Mereka para pengelola dana yg biasanya bs berpesta pora saat kucuran dana cair, bisa menggunakan dana dg data bim salabim, jd ga bs berkutik dg sistem yg dibuat pak Nadiem. Sungguh JAHAT Pak Nadiem pd pengelola dana!!!😮😮😢😢"
deddy_shunda,22/5/2026, 06.05.52,0,"Pertanyaannya cuma 1 aja, jika anda atau kalian dituduh maling, tp sama sekali tidak pernah menerima dana atau tidak tau hasil maling, cuma sekedar menuruti perintah atasan, terus tiba2 elu divonis 10 tahun, maukah anda atau kalian menerima keputusan itu???"
teguh1993s,22/5/2026, 06.05.18,0,"bener katanya pak mahfud MD di closed the door, kurang lebih dia menilai nadiem tidak bisa mengikuti cara bekerja dengan birokrasi saja, krna dia dr swasta yg terbiasa bekerja sat set, sedangkan di pemerintah ini banyak jalur dan proses yg harus di laluin.. skrg jd paham sihh kenapa pemerintah lemot dan sulit nerapin suatu hal yang bagus.. karena birokrasinya.. 😢"
rizki_mnoer,22/5/2026, 06.04.51,0,"Oke I see. Byk celah rupanya sehingga aturan adalah bom waktu. Siapa saja bisa kena."
siswatiwinda,22/5/2026, 06.04.18,0,"Halah...ya g jelas jelas makan uang negara bawa uang secara fakta aja yang diusut...bukan kayak ginian...banyak yang jelas jelas korup gak dihukum...kasihan pak Nadim diketawain orang  orang yang benar benar korup tapi gak tertangkap...mereka lagi ngetawain Nadim...sambil bilang...'""kasihan Lo dim...nasib Lo...enakan gue dim...kagak ditangkep...😢"
irmawati_iir,22/5/2026, 06.04.00,0,"Jak5a nya punya niat jahat"
odie.1001,22/5/2026, 06.03.24,0,"Ouww begitu ya...pelnggaran kebijakan.."
tesa72gar,22/5/2026, 06.03.05,0,"Yang jadi masalah itu sebenarnya bukan ini beneran kasus atau enggakkk. Tapi ga adilnya sistem di mana masih banyak pelaku korup yang bener² sadar dia ngelakuiin itu  hukumannya 4 tahun doang dan bahkan bilang ""nyesal"" karna ga korup lebih banyak. Dan masih banya k lagi pelaku lainnya. Jadi kelihatan kayak sistem di Indo memberatkan yang ""kelihatannya"" baik. Udah gitu aja dri aku manusia yang kurang paham hukum di Indo🙏"
detris272,22/5/2026, 06.02.45,0,"Ahh taik, bacot menggiring opini seakan² krj jaksa dah bener..dsr buzzer"
restu_masee,22/5/2026, 06.02.19,0,"bertindak berdasarkan bukti bukan dengan dasar buruk sangka."
noy_andani,22/5/2026, 05.59.45,0,"Secara regulasi benar, tp bukti yang mengarahkan kesana sampai sekarang belum ada, semuanya jd terlihat tuduhan tak berdasar (bukti) bahkan chromebook yg dipakai smpai saat ini jumlahnya lbh byk drpd yg tidak dipakai. Kami para penonton menantikan bukti2 asumsi jaksa dikeluarkan....biar jelas....dan buatlah sejelas mungkin dengan menteri lainnya jangan hanya menteri pendidikan saja, mereka juga punya hal yg sama disebut2 diatas loh."
andimuhammadrizal_,22/5/2026, 05.59.30,0,"Pendapat saya tentang kasus ini ya jika kita bercermin negara maju yg segala sesuatu nya diatur pemerintah dan harusnya nurut seperti di negara maju sekelas Iran semua di desain sedemikian rupa supaya rakyat tinggal pakai, seperti sekolah, kebutuhan listrik,gas dll semua diatur dan dipaksa dg aturannya pemerintah yg ada hasilnya negara maju karena diatur oleh orang yg beneran bagus di Iran. Kembali ke Indonesia seperti kita tau di Indonesia ini banyak sekali aturan dan ga semua sama kemungkinan mas Mentri ini mau mengatur pendidikan layaknya negeri yg udah maju namun disini tidak bisa demikian karena apa? Karena tiap-tiap daerah di indo harus punya kewenangan sendiri mengatur kebijakan nya tidak desentralisasi seperti layaknya negara2 maju yg notabene semua di setir pemerintah dan harus maju"
ryanzensai,22/5/2026, 05.58.28,0,"Kyk gini gimana mau maju negara, setiap kebijakan dibilang korupsi, kalo ga sesuai aturan. Padahal aturan dan sistem ya udah bobrok ga bisa bikin negara maju selama puluhan tahun. Ini lembaga dan orang-orang yg ga ingin Indonesia maju, Indonesia sejahtera"
christianlolowang_,22/5/2026, 05.58.08,0,"Wahhh 😢"
indrythm_,22/5/2026, 05.58.00,0,"Oke.. anggap saja BENAR. TETAPI! KENAPA HANYA NADIEM???? GA SEKALIAN MENTRI MENTRI YANG ANGGARAN GA JELAS DAN MARK UP ABIS-ABISAN. KENAPA HANYA NADIEM?"
raditya.tony,22/5/2026, 05.56.43,0,"Seperti sedang menyaksikan film Money Heist🔥🔥🔥🔥"
hattama7,22/5/2026, 05.54.58,0,"Beberapa akun saya baca narasinya sama seperti ini min... apakah ini copy paste template... kenapa hukum juga harus pakai buzzer zaman sekarang... kenapaaa... apakah memang sudah hancur hukum negeri ini..."
orangdalam_19,22/5/2026, 05.54.49,0,"Sok hebat..pdhal nyomot jg😂😂"
fahru_rozyi10,22/5/2026, 05.51.53,0,"@inul.d @claurakiehl @jeromepolin @ariwibowo_official ini ada lagi yg baru monggo di simak sampe tuntas mbak² dan mas² ,soalnya kalau gk di tag gini nanti suka pura² gk lihat hehe🤔"
sabilatourtravel,22/5/2026, 05.49.05,0,"Gantung saja"
indragusniawan,22/5/2026, 05.48.46,0,"Oh... Ini mah kalau dilihat berbenturan dengan peraturan yg ada sebelumnya. Aturan sebelumnya yg tidak direview ulang sebelum buat aturan baru"
trianasaleh,22/5/2026, 05.48.10,0,"Cukup prohatin tp mgkn mas menteri tahu kinerja daerah spt apa dan mandat presiden jelas mangkas birokrasi panjang. Tp hanya Allah yg tahu apakah ada mens rea atau tidak, nanti semua dibuktikan di alam akhirat. Salam Agama@"
rafisbetter_official,22/5/2026, 05.47.17,0,"Kalianlah sebagai penguasa yang mengakali hukum. Hukum yg diada adakan.."
shane_shining,22/5/2026, 05.46.00,0,"Presiden sebelumnya ada niat jahat kumpulin uang buat kampanye dan kekayaan pribadi buat keluarganya, mensreanya jelas banged tapi gak pernah dipanggil jadi saksi"
bad.todeboy23,22/5/2026, 05.43.31,0,"Intinya ngapain belain orang kaya yg kong kalikong sama pemerintah???"
rfqda,22/5/2026, 05.38.52,0,"akun monyet buzzer anjing"
suparjo_rustandi,22/5/2026, 05.37.02,0,"Korupsi itu tidak melulu soal memperkaya diri, tapi membuat jalan untuk orang lain memperkaya diri juga korupsi."
dindinsupratman,22/5/2026, 05.35.57,0,"Penjelasannya betul,hanya harus ingat,pengawasan dak jg hrs betul,krn msh bnyk jg okmun daerah yg tdk sesuai sasaran kbutukan,ujung2nya celah penyelewengan anggaran lg,inilah konoha yang mental korup pejabatnya sdh berkarakter,semoga negeri ini selamat"
adv_andysatoe,22/5/2026, 05.34.59,0,"Hehehe.. nulis sendiri..berargumen sendiri.. merasa benar sendiri.. @maoinfoindonesia"
salehwangan,22/5/2026, 05.33.50,0,"Dari Niat jahat itu yah.... ingaat program yg lain"
ricko.praja,22/5/2026, 05.33.32,0,"kemarin jumpa yg persis sama sprti ini juga.. satu template kek nya.. beda tampilan slide doang.. bantahannya ada disini : https://www.instagram.com/p/DYXQeRuE6oj/?img_index=2&igsh=MXUzZXdmaHhqN2R4Nw=="
mrs.happy_p,22/5/2026, 05.32.35,0,"Maka dengan pasal ini, semua orang punya Niat Jahat. Krn tidak perlu bukti. 😂"
princesearthz,22/5/2026, 05.31.41,0,"ya uda klo begitu sikat smua smpai ke akar jgan pilih2 ,hukuman bukan soal apa yg sudah dilanggar tapi soal sypa yg melanggar dsni kan bgitu"
laludhika691,22/5/2026, 05.30.46,0,"Gibran tuh tindakan nyata di lakukan secara sadar, anak haram MK 😂"
hmdfkrt_,22/5/2026, 05.30.05,0,"Kalau kasus pengadaan seperti ini bisa kena, udah habis pejabat karena di e katalog ada ratusan paket pekerjaan yang luar biasa aneh Bin ajaib"
ahsfaza_architect,22/5/2026, 05.28.58,0,"Bgm dg gedung KDMP dimana pihak desa mau gk mau hrs nyediakan lahan itu juga dipaksa dr pusat"
riyaldi.al29,22/5/2026, 05.17.22,0,"@maoinfoindonesia dari postingan anda ada kata ""kewenangan tertinggi"" bearti secara hukum presiden kala itu  harus di seret juga dong?"
faisnurusalam,22/5/2026, 05.16.13,0,"Terus MBG dan KOPDES?"
mochamad9577,22/5/2026, 05.14.35,0,"Pria solo gimana itu pria solo, ga di libatin sam sek dalam pengadilan nya kok ?"
fahroziana,22/5/2026, 05.14.32,0,"berarti kesalahan nadiem adalah menetapkan spesifikasi oleh kementrian bukan oleh PPK ditambah dia buat peraturan menteri yg memberi dia kuasa lebih dibandingkan dengan daerah yg harusnya tau kebutuhan daerah masing2. ya klo gitu kenapa masuk ke ranah pidana korupsi? bukan perdata kesalahan administrasi?"
maitkmaitk,22/5/2026, 05.13.55,0,"Jaksa kok kualitas Su'udzon gitu ya ? Ga curiga alias TUTUP MATA ke para Dirjen yang mungkin JEBAK Nadiem ? Mereka orang lama dan berakar, lebih punya koneksi ke politikus hitam, mafia, pejabat korup di eksekutif maupun legislatif  @dpr_ri ?  Pemain tapi kalian aman kan ?! Kembali ga ke konteks saat Nadiem jadi menteri ?  Bagaimana di tengah Pandemi Covid, siswa di seluruh KEPULAUAN RI ga boleh ke sekolah, Tapi harus tetap mengikuti pelajaran ?! Jaksa sudah coba menempatkan diri sebagai menteri pendidikan harus bagaimana handle masalah wajib belajar saat itu ?  Ato kalian emang terbiasa BUTA ?"
ainulshodiqin,22/5/2026, 05.13.54,0,"Mangkanya jangan sok fomo  orang"" Mah fomo ketika udah keluar putusan beberapa tahun penjara banyak yg bela nadiem padahal orang"" Tersebut tidak baca kasusnya dari awal👏🔥"
aqdiana.w,22/5/2026, 05.12.45,0,"Helehhhhh….!!!! Bacod…!!!!! 🤣🤣🤣🤣"
muzafier.lovely.gift,22/5/2026, 05.12.09,0,"keyword di sini “heirarki” jadi niat baik jadi kira niat jahat,, mana mau maju,, too much stage tu lah punca korupsi,, patutnya kalau disemak memang saluran atau bantuan itu tidak diterima rakyatnya baru dikira penipuan atau korupsi,, kalau di urus segera dan rakyat menerima sudah cukup aturanya lebih cepat dan lebih baik,,"
muzafier.lovely.gift,22/5/2026, 05.08.07,0,"haiyoooo salah tatacara saja sebab kementerian terus kepada rakyat dikira salah dan terus korup,, kalau pengurusan daerahnya pulak tidak seperti sepatutnya macam mana pula? kalau direct dari kementerian pusat nya bagus la untuk lebih baik prasarana pembangunan,, keperluan itu memang ada la dan tidak dibezakan,, yg lagi repot ni team daerah yang tidak puas hati ini,,"
arwadi_wakyad,22/5/2026, 05.06.28,0,"harusnya pimpinan tertinggi ya jokowi. jokowi juga harusnya ikut terseret lah biar rasa keadilan iru ditegakan"
gede_devaa94,22/5/2026, 05.04.36,0,"cair berapa min????"
pius_sutrisno,22/5/2026, 05.03.53,0,"Akun jaksa ini😂"
ahlul.nazar_amr,22/5/2026, 04.58.20,0,"Yang membuat bingung kenapa dirjen selalu pelaksana dan PPK nya gak di proses juga kan satu kesatuan dengan mentrinya. Jka menguntungkan pihak goggle gak logis juga, pengadaan cuma 8 sekitar triliun klo gak salah sdgkan investasi google ke bojo udah mulai sebelum nadim jadi mentri, dan investasi terbarunya juga lebih besar nilai investasi sekitaran 12/14 triliun dri pda nilai pengadaan crombook (gak wajar jikaojaksa menuntut karena memperkaya org lain/korporasi). Kalaupun memperkaya diri sendiri selama sy menonton mengikuti persidangan belum pernah ataupun belum ada dipertegas oleh jpu terkait bukti aliran dana ke nadim agar unsur memperkaya diri sendiri terpenuhi. Sy sebagai salah satu praktisi hukum yg masih awam mengagap semua itu sedikit janggal, harapannya jgn sampai hukum digunakan sebagai alat eksekusi untuk APH dlm mengejar target,kkriminalisasi ataupun melibas lawan, pihak yg tdk sejalan dgn salah satu pihak tertentu."
bayoe3h,22/5/2026, 04.52.51,0,"Jika semua yang di tuduh kan tidak terbukti di persidangan, apakah anda masih bisa bermain data? Hanya asumsi dan retotika saja yang ada."
ellisya_icut,22/5/2026, 04.52.04,0,"MBG juga gitu. Yg tanggung jawab siapa ?"
kevinjulianto91,22/5/2026, 04.43.53,0,"apa kabar mbg?"
lilianapudica,22/5/2026, 04.40.42,0,"Open endorsmen 😂"
adibfadli06,22/5/2026, 04.39.45,1,"Gila juga si nadiem 😢😢"
alfredozakaria,22/5/2026, 04.39.07,0,"Uda tahun 2026 tp masih ada daerah yg ga punya komputer. Mau sampe kpn nungguin pemerintah daerah bikin maju daerah nya sendiri???"
satri_afniyati,22/5/2026, 04.38.40,0,"@irwandiferry bg coba bahas ini bg🙌"
rianzaydan,22/5/2026, 04.33.39,0,"gilaaa, gilaaaa ini negeri, niat baik pun bisa di pidana dan dianggap niat jahat hanya karna menabrak aturan yang jahat ini, aturan dibuat jahat kepada kursi² ini dan orang baik akan terkena perangkap aturan jahat sehingga mereka akan dianggap jahat apabila berperilaku baik, GILA UDAH INI NEGERI"
safiinaa.__,22/5/2026, 04.30.45,0,"Sebagai orang awam yg baca aturannya pantes mau sebagus apapun menterinya ya ujung2nya gabisa berbuat apa2 wong ga ada wewenang untuk pengadaan apa2, harus lewat daerah. La daerahnyaa....butuh apa gajelas juga, kadang usulnya apa faktanya yg dibeli apa. Tauk ahh pusing, ga ngerti aku tak diem aja 😢 mendoakan yg terbaik untuk semua aja"
macenitta,22/5/2026, 04.22.24,0,"Omong kosong"
leowarren888,22/5/2026, 04.19.12,0,"Kalo di banding pengadaan mbg dan kopdes , gimana ??😂😂😂"
duyz_reeves,22/5/2026, 04.17.14,0,"Semua ada sebab akibat ..lagian urgency nya apa sekolah2 harus pake Chromebook ? Apakah SDM di setiap sekolah bnar2 siap Dan membutuhkan itu..."
promohondapdg,22/5/2026, 04.11.05,0,"Terlalu banyak intrik dalam kasus ini. Jika pejabat tertinggi tidak mungkin tidak terlibat, pejabat di rezim Nadiem yang lebih tinggi tentu tidak mungkin tidak terlibat pada berbagai kasus pengangkangan hukum negeri ini. Negeri ini memang tidak kekurangan pejabat pintar, negeri ini hanya sering dibodohi oleh pejabat jahat dan keluarga serta rezimnya yang bushuk."
odu_ardi7,22/5/2026, 04.09.31,0,"katanya merek itu butuh internet yang kuat koneksinya, sedangkan distribusinya katanya akan juga menjangkau daerah 3t, hal itu juga sempat dipertanyakan, dan kenapa juga harus merek itu? ya memang janggal"
dannasiahaan,22/5/2026, 04.04.14,0,"Fake content..creator content pea...wkwk"
digitalnugie,22/5/2026, 04.03.27,0,"Pintar x Bodoh. Baik x Jahat. Orang pintar cenderung rapi dalam pekerjaan, terstruktur dan terorganisir bahkan bisa jadi masif atau senyap alias bukan dirinya yang eksekusi. Sedangkan bodoh akan memilih agar cepat selesai dan beres serta jarang menggunakan orang lain sebagai eksekutornya. ... Dah gitu aja..."
sudiartabagus,22/5/2026, 04.01.01,0,"Ternyata seperti itu,,,,,"
bminata,22/5/2026, 04.00.39,0,"Ga bosen ngebullshit ini buzzer kejaksaan? :P"
dhededikasi,22/5/2026, 03.49.16,0,"Gk jelas, tolong di jelaskan lebih rinci niat jahatnya, bukannya umum ya kalau spek di tentukan, klau mengkaji coba jug belajar juga ilmu bisnis sandingkan dng hukum"
sigitb1190,22/5/2026, 03.34.10,0,"Td ny sy kurang paham dan skr sdikit paham .  Tp aah apalah itu .. lapeerr klo ikut mikir"
mr.adytia,22/5/2026, 03.30.46,0,"Masih saja membabi-buta pembelanya Nadiem di kolom komentar😂entah dari kalangan fomo atau bujer jilat terus penjahat (koruptor)😂🗿"
olivetjandra,22/5/2026, 03.14.02,0,"Bebaskan Nadiem"
stevmorda27,22/5/2026, 02.47.07,0,"Seketika kepintaran mengalahkan akal sehat"
akuinung14,22/5/2026, 02.42.20,0,"Aku pusing 😵‍💫🤯😵‍💫🤯"
afidata_ichdaasyaro,22/5/2026, 02.21.17,0,"Wihhh yg paling ngeri memutuskan diskusi yg sebelumnya menghapus keputusan daerah secara sepihak. Padahal saya ingat dulu berita begitu bahagianya OTODA pendidikan bisa diadakan"
brianbrayen,22/5/2026, 02.02.33,0,"Case Nadiem ini uda kayak di film ""the verdict"" , bener2 relate , bedanya di ending doang👏👏"
aljrijerry,22/5/2026, 00.57.33,0,"Jadi waktu itu mas presiden sama mbak menkeu nya tahu nggak, mas menteri nya salah?"
erlistyta_rifi,22/5/2026, 00.48.31,0,"Di persidangan tidak ter bukti semua tuduhan nya bebaskan Nadiem"
febri_loko,22/5/2026, 00.44.46,1,"Kalau orang ini banyak yang membela dan akhirnya di bebaskan, maka Koruptor yang Intelektual nya tinggi bakal dapat celah dengan memanfaatkan Skenario PLAYING VICTIM, dan media sosial jadi wadahnya😂😂😂, ada ada aja Koruptor, pantesan pintar bener, Wong tamatan Harvard"
rosano21,22/5/2026, 00.15.44,0,"Oalah jadi permendikbudnya bertentangan dengan perpres gtu kah? Jadi, narasi ""kalo anak buah mas menteri dan mas menteri bisa kena, harusnya bosnya mas menteri diadili juga"" ga berlaku lagi donk. 🤔"
alexandersitanggang,22/5/2026, 00.09.13,0,"dilock woi menteri gak bs buka2 sistem administrasi. masih aja di framing!!"
hudy_rahman,22/5/2026, 00.02.35,0,"kopdes juga progam yang dipaksakan dari pusat"
theycallmeriel,21/5/2026, 23.47.56,1,"Izin bertanya, jika memang peraturan di ubah untuk hal yang lebih baik kenapa dinyatakan bersalah ?. Pun kita tahu semua rancangan anggaran sekolah jika diminta juga akan beresiko kena mark up. Maka apakah akan lebih baik jika langsung dari pusat ?. Dan menurut saya jika langsung dari pusat, ketika ada oknum yang akan korupsi maka pasti akan lebih cepat di detect. Nah MASALAH NYA sekarang ialah bahwasanya pihak kejaksaan masih BELUM DAPAT menemukan hasil korupsi yang dilakukan oleh Nadiem. Dan aneh nya tuntutan yang di ajukan untuk hal yang belum terbukti sama sekali dana nya mengalir kemana itu, sangat lah tidak masuk akal, apalagi jika dibandingkan dengan para koruptor yang memiliki tingkat korupsi skala triliunan.   Jadi disini saya masih bingung nggih,,, Izin,,, 🙏"
putie.dian,21/5/2026, 23.43.50,0,"Itu asas keadilan bro, sila ke 5. Jd jgn bilang gak semua tempat butuh hal yg sama. Harusnya mikir gimana signal bisa sampe sana. Dari sisi pendidikan mau maju, tp dr sisi fasilitas lain tdk mendukung trs disalahkan yg punya misi ingin perubahan. Kok biaya MBG gencar2an tp infrastruktur TI (tehnologi informasi) gitu2 aja apalagi di area 3T?"
gilangraung,21/5/2026, 23.40.46,1,"Pak Nadim orang baik"
_winata20,21/5/2026, 23.02.34,0,"@jeromepolin"
hyde80451980,21/5/2026, 22.14.57,0,"👏👏👏🔥"
salswicakputra,21/5/2026, 21.38.31,2,"Fakta persidangan yg bikin masyarakat terheran heran hukum di Indonesia adalah Jaksa dan hakim tidak bisa membuktikan aliran dana sumber kejahatan entah suap, aspek memperkaya diri sendiri dari tindakan korupsi. Logikanya yakali orang dipenjara gak menikmati hasil korupsinya? Diluar nalar sih hukum Indonesia gak sesuai hukum internasional pantes aja kepastian hukum dan birokrasi Indonesia disebut rendah di dunia internasional ya karena ini😂"
salswicakputra,21/5/2026, 21.36.23,3,"Cara hukum membuktikan kejahatan jahat sekali ya hanya asumsi subjektif hakim dan Jaksa bukan fakta persidangan dan data yang dihadirkan untuk apa melakukan persidangan kalo tujuannya emang hanya vonis sepihak kejaksaan"
john_alvn,21/5/2026, 21.20.18,2,"@oposipit nih bacaaaaaa !!!"
masgalmasgal,21/5/2026, 21.02.39,0,"🙌"
nus_antara13,21/5/2026, 20.39.10,0,"Lulusan mana & kasih keuntungan ke siapa 🕵️💡"
hslan65,21/5/2026, 18.38.51,1,"@sherlyannavita"
