username,timestamp,likes,komentar
refanofiyanti,1/7/2026, 10.58.24,0,"Astagfirullah 🔥🔥🔥🔥🔥 biar pada kena AZAB laaahhhhhh👹👹👹👹👹👹👹👹👹👹👹👹tangkep tuhhh MULYONO anjerrrrrr"
semeriqsarak,1/7/2026, 10.58.23,0,"Karma, itu nyata.. jauh diatas retorika siapapun jua"
amanda.darwish,1/7/2026, 10.57.36,0,"Kemarin pas nonton sidang keputusannya , Jujur saya nangis Pak 😢😭 , semoga ada keajaiban yang merubah vonis dan hukuman Bpk 🙏"
dyahferdha,1/7/2026, 10.57.31,0,"Pak Nadiem....aku padamu pak"
deviamalaa,1/7/2026, 10.57.25,0,"Pak  Nadiem 😭"
hanzxier_,1/7/2026, 10.57.14,0,"Dia bingung harapannya minta tolong ke siapa padahal dia punya tuhan"
willems_wongbank,1/7/2026, 10.57.13,0,"Susah pak minta tolong....Presidenya lagi  Mandul kekuasaanya...Hukumnya Bobrok,sebobrok Pemimpin2 di Konoha ini"
aldo_aldx,1/7/2026, 10.56.51,0,"ke @jokowi aja pak🙏😂"
anggi_riswanto,1/7/2026, 10.56.49,0,"Berani gak gojek mogok se Indonesia? Jangan sampai jd manusia kacang lupa kulit"
widyaastuti_uwi,1/7/2026, 10.56.48,0,"Sesak bgt pak liat bapa seperti itu 😭"
annisaarosady,1/7/2026, 10.56.37,0,"💔💔"
denkunang,1/7/2026, 10.56.24,0,"SEMOGA HAKIM2 ITU SEGERA MENDAPATKAN KARMA"
el_zi10,1/7/2026, 10.56.23,0,"Kerahkan jaket ijo pak gruduk demo besar2an bisa yuk"
arissatriaa_,1/7/2026, 10.55.51,0,"Indo harus segera di Nepal-kan💔"
zssngy,1/7/2026, 10.55.41,0,"😭😭😭💔💔💔💔💔"
umi_diiah,1/7/2026, 10.55.26,0,"Minta tolong ke Tuhan, mendapatkan ke adilan nanti di akhirat. Apalah negeri konoha ini"
pocid2,1/7/2026, 10.55.23,0,"😢😢😢😢🥀🥀rip hukum indonesia"
kompasjaya2025,1/7/2026, 10.55.03,0,"@prabowo @presidenrepublikindonesia"
mrssaryalfino,1/7/2026, 10.54.56,0,"Paling sakit itu di fitnah 🥀💔 Semoga dapat keadilan ya pak"
aarizqianwary,1/7/2026, 10.54.29,0,"🥀"
zodypurnama24,1/7/2026, 10.54.25,0,"Jadi mentri kemaren kemana pak"
ot7innn,1/7/2026, 10.54.14,0,"Gak bisa pak minta keadilan di Indonesia.. dzolim semua🥀🥀🥀💔😢"
zodypurnama24,1/7/2026, 10.54.12,0,"Udah gini aja mintak tolong masyarakat"
liburanbarengaku,1/7/2026, 10.54.03,0,"Kebenaran akan menemukan jalannya🥀🥀, semangat pak nadiem, dunia sedang memperhatikanmu"
nanasdakota,1/7/2026, 10.53.33,0,"Minta tolonglah sama Tuhan Yesus pak 😇 @nadiemmakarim"
kk1iranaa_,1/7/2026, 10.52.45,0,"@prabowo"
abillkhabib,1/7/2026, 10.52.31,0,"Apa yg dilakukan itu yg di dapatkan biarkan Allah SWT salah benar dirimu di akhirat nanti"
indah_irawanmeklalahbali,1/7/2026, 10.52.29,0,"😂 gak kebayang dosa hakimnya dan seluruh jajaran pemerintahan saat ini😂"
aqramoms,1/7/2026, 10.51.29,0,"Hukum indonesia udh kayak 💩"
zakiah4303,1/7/2026, 10.51.11,0,"Minta pada ALLAH pasti dikabulkan biar mereka dulu berpesta pora"
lina_nuralpiah,1/7/2026, 10.51.06,0,"Kumpul semua para gojek buat demo😢"
mislasarii,1/7/2026, 10.51.00,0,"RIP PENGADILAN INDONESIA, RIP PANCASILA KE 5🥀"
sahabatmancing88,1/7/2026, 10.50.28,0,"Ud nyaman jd ceo gojek malah pindah..cb kmren belajar bersyukur aj..ga bakal begini kan kecebur"
porman5,1/7/2026, 10.50.28,0,"Yg kuat ya pak, percaya kebenaran pasti menemukan jalannya sendiri. Tuhan menjaga bapak Nadiem M."
fitriana8462,1/7/2026, 10.50.23,0,"konohaaa💔💔💔💔"
tryasyhari8761,1/7/2026, 10.50.21,0,"Hakimnya pada pengecut, hakim pecundang, hakim mata duitan, hakim rusak akal rusak hati....."
ali_alfatihin,1/7/2026, 10.50.15,0,"Anda klonorg muslim cukup jgn tidur malam minta sama sang pemberi sang maha segala² ngadu saya yakin klo anda benar pasti pertolongan اَللّهُ akan datang"
jati.lelono,1/7/2026, 10.50.13,0,"Buķanya oas jadi mentri .. kamu sombong dim ? ... hamoir saja . Bangsa ini ancur gara2 kamu jadi mentri ...."
nitaonzee,1/7/2026, 10.50.09,0,"💔💔💔"
gabrie_paulus30,1/7/2026, 10.50.06,0,"Semoga Tuhan menjaga Pak Nadiem , dan keadilan hukum akan ditegakkan bagi mereka khususnya hakim, jaksa dan segala stakeholder yang terlibat kasus hukum"
br_own7569,1/7/2026, 10.49.30,0,"Mending kalau udah punya karier bagus  gak usah ikut-ikutan berpolitik daripada jadi tumbal"
homecarepijatbekamsurabaya,1/7/2026, 10.49.15,0,"Jalur langit saja pak Nadim nnt pasti di dengar"
rahmadanifithrya,1/7/2026, 10.49.11,1,"sekelas pak nadiem aja ga tau mau minta tolong sama siapa? apa lagi kita rakyat jelata. ya allah segera kali perhitungan bagi penguasa sekongkol itu."
rinto_jatmiko,1/7/2026, 10.48.49,0,"mari semua driver gojek bersatu dengan rakyat, lawan kezaliman!! runtuhkan keadilan yg sudah bobrok, bakar gedung2 pengadilan!"
vetoabadan,1/7/2026, 10.48.48,0,"Hukum itu kaku dan tegak lurus, kalo salah yah akan di hukum, tidak perduli kebaikan yg sudah engkau perbuat, hukum tidak pakai perasaan.. 🔥"
sarahoktaviani1988,1/7/2026, 10.48.40,0,"pada Allah pak. karena jika semua jalan Rasanya Allah tutup maka Allah lah yang mau langsung menolong mu pak. maka jika kau merasa benar bergantung lah pada Allah. jelaskan lah semua pada Allah. tunggulah Allah bekerja dengan segala kuasanya."
nurmida.sibarani,1/7/2026, 10.47.28,0,"Hal ini sdh membuktikan negara kita sdh mulai karam akan kebaikan dn kebenaran😭😭😭"
murdiyanto7629,1/7/2026, 10.47.23,0,"Insak Allah tuhan TDK tidur dan diberi kemudahan. Pk nadim.cuma yg satu ini lho...kebal hukum.jakodok...padhal  dia yg nyuruh kok ndk dipanggil dipengadilan...aneh🔥🔥"
dewi_cahyani94,1/7/2026, 10.46.20,0,"Semoga Allah berikan keadilan untuk Bapak, saya ikhlas mendoakan Bapak agar bisa mendapkan pertolongan Allah SWT, tunggu Allaj bertindak Pak bismillah🤲"
ard_805,1/7/2026, 10.46.07,0,"Seorang yg punya duit pernah menjadi menteri aja kek ngga ada apa apa nya d mata hukum Indonesia ini,gmn orang2 biasa"
lestiana_maya,1/7/2026, 10.45.51,0,"Rakyat Indonesia pak dan Allah SWT. Bismillah 🤲"
tokogamismurah,1/7/2026, 10.45.49,0,"Semua guru, semua sekolah ayooo muncul, gimana aplikasi CROOMBOOK bermanfaat ga??? Saya yakin bukan para gojek dan UMKM aja yg bisa bela ini, tapi semua guru dan murid di sekolah yg merasakan kebermanfaatan itu juga"
maria_amtem,1/7/2026, 10.45.46,0,"TUHAN YESUS SELALU MELINDUNGI dan memberikan jalan kebenaran kepada bapak🙏🙏"
azhui_zhan,1/7/2026, 10.45.34,0,"Minta tologn ke hotman paris @hotmanparisofficial"
alakhyarmutmainah,1/7/2026, 10.44.44,0,"Pak Nadim adalah salah satu dari sekian banyak rakyat yg menjadi korban keserakahan dan kesewenang wenangan jokowi."
fqrusman89,1/7/2026, 10.44.40,0,"Minta tolong Allah pak Nadiem ridho dan ikhlas pak di penjara belum tentu bapak orang hina, sabar"
mhirnha,1/7/2026, 10.44.22,0,"Pak Nadiem 😢"
gefilemmanuel,1/7/2026, 10.43.55,0,"sayang Org Pandai.. Di Atur Org Bodok...Apa Jadinya Massa Depan Bangsa Ini...😢"
wildanmaulanaamiruddin80,1/7/2026, 10.43.49,0,"Gak ada keadilan bagi yang tidak memiliki uang🥀😢"
heryyohans,1/7/2026, 10.43.48,0,"Lah"
ritawirita,1/7/2026, 10.43.47,0,"hati"" pak hakim pembalasan di akhirat lebih pedih"
ummajemi,1/7/2026, 10.43.15,0,"Mungkin dengan ini Allah menaikkan derajat anda pak...🤲"
suarahati_kita_,1/7/2026, 10.43.09,0,"Minta tolong ke Tuhan pak karena Tuhan adalah hakim yang adil.... Iman yang besar bisa memindahkan gunung tapi iman yang benar tetap percaya walaupun gunungnya tidak pindah..... Percaya pak Tuhan sedang persiapkan jalan yang luar biasa buat hidupmu...."
nurulsulam,1/7/2026, 10.43.06,0,"Tetap semangat PK nasdim, kebenaran akan menemukan jalannya negara kita sedang sakit parah pak 😭"
yojam_1406,1/7/2026, 10.42.43,0,"Gak ada beliau gak akan trjadi 19jt lapangan kerja berkat beliau.seluruh indo pendri @gojekindonesia"
jjjjito_,1/7/2026, 10.42.23,0,""
roy_suryaal,1/7/2026, 10.42.20,0,"Ketika bapak dulu merubah kebijakan yang lebih pro PTN dibanding PTS apa menurult bapak adil? PTS sekarang sepi mahasiswanya ya karena kebijakan bapak, selamat pak menerima karmanya"
alakhyarmutmainah,1/7/2026, 10.42.12,0,"Pak Nadim adalah dari sekian banyak"
moedjihartutik,1/7/2026, 10.42.10,0,"Semoga Allah melindungi Pak Nadiem Makarim dimudahkan urusannya .. Aamiin"
willy_stevanus,1/7/2026, 10.41.34,0,"Ketika negara tidak bisa membuka lapangan pekerjaan, pak nadiem datang men support, tapi berakhir dipermalukan oleh negara."
is.mael.3348,1/7/2026, 10.41.23,0,"🙏🙏🙏"
jumadil_rangga_putra,1/7/2026, 10.41.19,0,"Nyesel kan pak ikutan main dengan kelompok yg onoooh"
nad2.sinta,1/7/2026, 10.40.59,0,"Ayo netizen,,do your magic.. Biar Presiden kita yg terhormat dengar"
2103hidayat,1/7/2026, 10.40.52,0,"Manusia  yg menyediakan  lapangan  pekerjaan  3 juta orang,,diperlakukan  seperti  ini.  Memang sudah hilang keadilan  di negeri konoha ini.  Mungkin  mereka bisa di sadar kan dgn keadilan  Tuhan."
ngehee.69,1/7/2026, 10.40.21,0,"Ini beliau kaya nya bisa jadi presiden. Karna dia jujur."
mrsvirka,1/7/2026, 10.40.10,0,"🥀"
derifinance,1/7/2026, 10.40.08,0,"Terlalu ngejar Duniawi, padahal dulu udah enak jadi CEO Gojek"
ulis.tea,1/7/2026, 10.40.08,0,"Pak Nadiem lagian mau aja di bohongi sama presiden.sdh enak jadi bos gojek"
susannrf,1/7/2026, 10.40.05,0,"Tenang pa nadiem ada kita netizen yg selalu mendoakan😭😭😭"
eka_9592,1/7/2026, 10.39.58,0,"Pak harapan kami bapak mau menyebutkan orang orang di balik ini semua"
enih.kurniawati,1/7/2026, 10.39.37,0,"Semoga Tuhan mendengar derita Bpk nadiem, Tuhan tolong🙏"
yetti_s,1/7/2026, 10.39.23,0,"Yakinlah pak Allah tdk tidur..yg penting bapak.sehat sehat selalu"
nannaghumiho,1/7/2026, 10.39.19,0,"Allah Yg akan tolong pak,, lihat saja klu tangan2 Allah sudah bekerja.."
deaadelia00002,1/7/2026, 10.38.46,0,"Pak Minta ke Adilan sama ALLAH SWT. insyaallah Allah yg bantu bapak, jangan takut pak, kita hidup hanya sementara di dunia ini, balasan Allah itu pasti, tuntut mereka semua di Padang Mahsyar yg kasih maaf, semangat bapakkkkkkkk 😭"
mamniozfe,1/7/2026, 10.38.46,0,"Semangat pak, bapak banyak memberi hal yg positif di dunia pendidikan"
neldrooms,1/7/2026, 10.38.38,0,"Pak hakim leebih takut di duniawi yaa pak drpd di akhirat?"
ardiyanto_d,1/7/2026, 10.38.27,0,"Bajinganre solo sumber masalah."
ailejylu,1/7/2026, 10.38.18,0,"🥀💔"
sitihikmah61,1/7/2026, 10.38.11,0,"Siapa di balik smuanya"
syamsir_khoca,1/7/2026, 10.38.06,0,"buat pak nadiem seperti pak tomlembong yg dapat abolisi"
ahmpano,1/7/2026, 10.37.41,0,"tiada upaya selain hanya pertolongan allah swt."
kikiassalaam,1/7/2026, 10.37.16,0,"😢😢😢"
ernaa_fairuz,1/7/2026, 10.36.57,0,"🥀🥀🥀"
wmgalpen,1/7/2026, 10.36.49,0,"Hanya ALLAH yang kuasa menolong pak💔💔💔"
fatma_ags,1/7/2026, 10.36.40,0,"Semangat pak, ya Allah... Lindungi orang2 yg tak bersalah, angkat derajatnya musnahkan orang2 yg zdalim aamiin ya rabbal aalamiin 🤲"
fadlun119,1/7/2026, 10.36.25,0,"Nepalkan ajalah"
tiarariafinolaa,1/7/2026, 10.36.22,0,"🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺"
donnyseptian50,1/7/2026, 10.36.21,1,"Semangat pak kita selalu support bapak kita"
yatibenu21,1/7/2026, 10.36.18,0,"Save mas mentri"
mikayla_galeri,1/7/2026, 10.36.15,0,"Ya allah...miriss bgt indonesiaku😭😭"
muhammadmisbah97,1/7/2026, 10.36.10,2,"beliau memberi kode intruksi reformasi 🔥"
oktavianusfranz,1/7/2026, 10.34.06,0,"White Collar Crime 🏳"
hifelllas,1/7/2026, 10.34.02,0,"Stay strong Pak Nadiem 😭😭😭"
fakhri_salman,1/7/2026, 10.33.54,0,"Kalau bapak tidak bersalah baik dalam metode pengadaan ataupun ketentuan dalam pengadaan barang dan jasa, lawan pak.. sampai upaya hukum terakhir.. jangan terima amar putusan itu kalau bapak merasa tidak bersalah, ajukan banding pak..🙏"
mayasari_khanza,1/7/2026, 10.33.52,0,"Gini amat bangsaku🥀"
ahmadra6080,1/7/2026, 10.33.50,0,"Dikerjain firaun lokal sama qorun lokal.  Disuruh nambah anggaran bgtu ganti presiden disikat. Kalau pak Anies yg jd presiden lebih banyak lagi yg di bui yg kmrn menjabat 10th terakhir. Ugal2an keluarin anggaran"
adekan15mat,1/7/2026, 10.33.22,0,"Kebenaran akan kalah dg keburukan yg terorganisir maka bersatulah wahai bangsa ku yg masih punya hati nurani,jgn brrcerai berai 🙏"
rerebaly,1/7/2026, 10.33.22,0,"Rip keadilan sosial bagi seluruh rakyat indonesia 🥀"
wika17_,1/7/2026, 10.33.03,0,"Padahal beliau sebelum jadi mentri dia sdh kaya . dan disaat jadi mentri malah seolah olah dia pakai uang negara.. 😢😢"
panitianeraka2026,1/7/2026, 10.32.55,0,"99 % PEJABAT INDONESIA SUDAH KAMI CATAT KE DAFTAR PENGHUNI NERAKA JAHANAM YG PALING DALAM !!!"
periasbeauty2,1/7/2026, 10.32.53,0,"😢😢😢😢😢😢😢kepada Tuhan 🤲🤲"
adirenaldi90,1/7/2026, 10.32.04,0,"Ayok rakyat gerak.... Kita demo supaya si joko yg di adili!!!!"
gannnn_niii,1/7/2026, 10.32.00,0,"💔💔💔"
rastia_sari06,1/7/2026, 10.31.59,0,"Dari kasus kak nikita mirzani sama pak Nadiem kita tahu bahwa hukum di Indonesia ternyata bisa di beli😢💔🥀#ripkeadilanindonesia"
_s3micoln,1/7/2026, 10.31.57,0,"orang jujur adalah penjahat bagi negara gila ini"
syaneeew,1/7/2026, 10.31.53,0,"Kasus nya pak RK juga tenggelam tuh"
tincequ12,1/7/2026, 10.30.58,0,"Minta tolong donk sama trust the Giant... 😂"
ismiy1054,1/7/2026, 10.30.48,0,"Emng. Pengadilan.  Indonesia.  RSA. Adli. Ga pernh. Ada.  Biar.  Allah yg. Balas orng. Yg. Zolomn. BPK..Amin"
hendra_paklek,1/7/2026, 10.30.30,0,"@prabowo pak lihat pak keadilan dinegara ini sudah punah"
iin4592,1/7/2026, 10.29.46,0,"Pak mintalah sama Allaah Sang Pembuat Hidup .... manusia cumalah manusia"
dicky_ezza,1/7/2026, 10.29.27,0,"🥀😢"
sinaga_noel,1/7/2026, 10.29.12,0,"Ambil aja jalan pintas pak, biar nanti mereka bertanggung jawab sama yang Maha Kuasa pak.  Negara ini udah sekarat pak Nadiem."
hendra_paklek,1/7/2026, 10.29.11,0,"@gerindra iki piye solusine jon"
siapakah_saya___,1/7/2026, 10.27.44,0,"Kan masih ada Allah"
okta13,1/7/2026, 10.27.42,0,"😢😢😢"
cholis.lisa,1/7/2026, 10.27.42,1,"Sembuhkan negeri ini 🥀"
syaqilaazkiyanaurah,1/7/2026, 10.27.32,0,"Dulu bangga di jdikan mentri jokowi😂😂 sekarang minta tolong kerakyat😂"
crmltime,1/7/2026, 10.27.31,1,"sedihh banget liat hukum di Indonesia🥀🥀"
kheke_amelia11,1/7/2026, 10.27.12,0,"🥀"
masengiregi,1/7/2026, 10.27.03,0,"God Bless Pak Nadiem🙏"
wlnardina,1/7/2026, 10.27.00,0,"🥀"
ohm_pray,1/7/2026, 10.26.48,0,"Cukup pasukan gojek yg percaya.."
frazbakarim,1/7/2026, 10.26.42,0,"Pak Nadiem seharusnya dulu menolak menjadi menristek saat ditawari oleh presiden Jokowi."
suparjonarko7,1/7/2026, 10.26.41,0,"Tambahkan,terima walopun hati menolak, nantikan kebaikan karunia yg maha kuasa, dan apa bila di sana ada kebatilan  niscaya akan ter bongkar  smua"
antonwidayat,1/7/2026, 10.26.37,0,"Jika Nadim benar korupsi, bknnya penerima dan pemberi harusnya sama2 di hukum, ini pemberinya siapa? Ngk ada yg dihukum? Atau emang cerminan hukum di Indonesia begini?"
bercyandacanda,1/7/2026, 10.26.16,0,"Pak, sehat dan panjang umur ya. Nanti jangan lupa langitkan do'amu di atas sana 🤲🤲 adukan merek semua yg dzolim🙏🤲"
nailuzzulfa21,1/7/2026, 10.26.16,0,"Allah"
kawansunat,1/7/2026, 10.26.14,0,"Kenapa pak presiden dan mantan presiden Ndak membantunya"
sherenard,1/7/2026, 10.25.53,0,"Sebaik baiknya penolong yaitu kepada Allah"
maxbayuanjas,1/7/2026, 10.25.42,0,"Nama jokowi disebut dalam persidangan, tapi gak pernah sekalipun dihadirkan minimal sebagai saksi.. ANEHHH"
agusdwiyanto1970,1/7/2026, 10.25.17,0,"Ingat ya para penegak hukum nanti ada pertanggung jawaban di pengadilan Allah SWT di akhirat Yo sadar dong kalian para penegak hukum"
mifta_kh23,1/7/2026, 10.25.09,0,"🥺😢"
dwee_bita,1/7/2026, 10.24.36,0,"Semangat pak Nadim,,sy GK bisa bantu apa2 cuma bisa bantu doa smg BPK mendapatkan keadilan yg sesungguhnya 🙏"
zaki.ziki.1,1/7/2026, 10.24.32,0,"Sudah di titik g bisa berharap keadialan di negeri ini"
indahsuharto,1/7/2026, 10.24.14,0,"Kita tunggu masa kehancuran 3 hakim yg telah mendzalimi Mas @nadiemmakarim .. Allah tdk tidur 😭"
hawla.rizqiyah,1/7/2026, 10.23.32,0,"😭😭"
erwin_w_kesuma,1/7/2026, 10.23.27,0,"Sulit memang. Nadine itu muslim sementara istrinya non muslim. Jadi keluarganya memohon pertolongan kepada Tuhan yang berbeda. Dilema pada saat cobaan dunia begitu berat"
jafarscoot,1/7/2026, 10.23.04,0,"Indonesia negara terburuk sedunia dengan sistem pemerintah dan pejabat negaranya yg bobrok"
pulau.intan.180,1/7/2026, 10.23.02,0,"donal trump wkwk"
domienov,1/7/2026, 10.22.36,1,"Ya Allah😢"
kenanga__1,1/7/2026, 10.21.49,0,"Pengadilan di Indonesia banyak tapi Keadilan hampir langka.. Innalillahi waina illaihi roji'un Hanya berharap pada Alloh Krn Doa hambaNya yg Teraniaya langsung terkabulkan"
lisa_8454,1/7/2026, 10.21.42,0,"Sungguh buruk keadilan di negara ini, yg benar disalahkan, yg salah di benarkan"
deon_beranda,1/7/2026, 10.21.31,0,"Ya alloh mudahkanlah urusannya"
oscar_na98,1/7/2026, 10.20.32,0,"berdoa aja pak mumpung terdzolimi laknat semua pemimpin yg tdk adil pak"
evaaprilia73,1/7/2026, 10.20.23,0,"Kepada Allah Pak"
bangfen_mv,1/7/2026, 10.20.14,0,"Padahal orngnya Mulyono tapi hukum gak brani nyentuh"
mzafin,1/7/2026, 10.20.04,0,"🤣"
yulifamsah09,1/7/2026, 10.20.00,0,"💔😢"
ika_hidayat92,1/7/2026, 10.19.50,0,"Kesalah bapak cuma 1, krn bapak mau jadi mentri 😭😭😭"
silvi_sacto,1/7/2026, 10.19.34,0,"💔💔💔"
vanyseyo_,1/7/2026, 10.19.20,0,"Nadim klo udah bebas jadi WNA aja. Ngapain tinggal di negara sakit begini"
novia.psptsr25,1/7/2026, 10.19.15,0,"Pakkk semoga Allah segera memberikan pertolongan kepada pak nadiem 💔😭"
dellyfebriadi,1/7/2026, 10.19.03,0,"Playing victim banget nih org.... 😂😂😂, udah bnyk bukti kok, mark up, kerugian negara, masih ngeles jg😂"
adoni_hgt_14,1/7/2026, 10.18.38,0,"Semangat Pak @nadiemmakarim Tuhan menyertaimu😇"
yuniarisrendra,1/7/2026, 10.18.32,0,"Bismillah Hukum karma sampai 7 turunan utk Hakim & Jaksa yg Dzolim"
betty_anfarnay,1/7/2026, 10.17.57,0,"Sekelas bapak saja harus minta tolong ke siapa? Apalagi kami pak rakyat kecil mau minta tlg ke siapa? 💔"
rere.kanjeng,1/7/2026, 10.17.48,0,"Bapak orang baik insyaallah ALLAH kasih kemudahan 🤲🤲"
evajuliharti,1/7/2026, 10.17.31,1,"Ngeliat berita beliau ikut nangis 😭ksian, org gabersalah jd kambing hitam. Smoga bpk bisa segera bebas ya Pak, semoga kuasa Allah bisa melumpuhkan para bandit dinegara ini"
buat_64,1/7/2026, 10.17.28,0,"Aku ikut nangis ini pak.kasihan bener TDK salah,,,telah membuka ribuan lapangan kerja TPI kok dipenjara,,mnta tlg KPD pejabat gak ada LG ,hakim jaksa dll gak adil semua..."
goe_dell,1/7/2026, 10.17.20,0,"😢😢😢😢😢 miris Indonesia .aqu mengidola kn pak Nadiem krna k pinteran nya ..sampai support anak anak q sekolahin tinggi kuliah ..gk mikirin k bahagiaan anak q sekolah ..rela jd single mom demi anak sekolah tinggi.. sekarang  orang pinter Dan baik mlh d tindas y Allah gmn negara yg gk ada k adilan miris 😭rela kerja d luar negri ..sampai belasan tahun demi pendidikn anak anak q ..krna trinpirasi pak Nadim yg pinter Dan baik mengadakn pekerjaan yg ada d Indonesia..tpi mlh d vonis gk adil 😭😭"
darwin_moreno_napitpulu,1/7/2026, 10.16.50,0,"Semoga Tuhan yang kuasa menolong nadiem"
prabowocsudirman,1/7/2026, 10.16.30,0,"Cari dukun aj pak itu solusinya teraahkir klok keadilan tidak bisa di tegakkan cukup foto hakim2 itu"
awalhernandez,1/7/2026, 10.16.20,0,"(Gw tes aah dpt brp) ini akibatnya efek gantiin pak @aniesbaswedan 😂"
armpkoko,1/7/2026, 10.16.08,0,"Saya sih gak mau membela, Menurut saya Aneh aja sih . Kayak di persiapkan tempat dan waktu buat klarifikasi."
rosband_ri,1/7/2026, 10.16.00,0,"Semasih jokowi sama prabowo gak ada yg adil. Kenapa jokowi gak pernah hadir sidang pas bagi sembako, cari kerja buat anak nongol itu mul yo no"
ghodonny,1/7/2026, 10.15.51,0,"Hakim dan jaksa kotorrrr,lama2  hancur negara ini"
zulkarnaenajhi,1/7/2026, 10.15.30,0,"💔"
mutiiarra30,1/7/2026, 10.14.31,0,"Negara sakit..."
puguhdhany,1/7/2026, 10.13.59,0,"Do'a orang teraniaya sangat mustajab pak,."
zaheermalik2910,1/7/2026, 10.13.55,0,"Negara kita nggak kekurangan orang pintar, negara kita kekurangan orang jujur dan adil. Hilang satu orang licik, bakal ada orang licik lainnya yang gantiin. Sampai kapan? Semakin tinggi korupsi di negara kita, semakin terseok-seok hidup kita di bawah.. Semoga negara kita lekas pulih, lekas sehat, menjadi negara yang adil untuk semua rakyatnya. Yang salah mendapat hukumannya, yang benar mendapat dukungan.. 💔"
cahayaku11.11,1/7/2026, 10.13.02,0,"Minta tolong kepada Tuhan, koq pada manusia? 🥀"
murb.xe,1/7/2026, 10.12.23,1,"Tau kan siapa yang di pilih di pemilu mendatang minimal kalo si bapak itu di buly jangan ditangisin lagi yaa kakak kakak kkuu malu jadinya"
deviagustiani51,1/7/2026, 10.12.07,0,"Moga allah menolong ya pa aamiin"
ezas.id,1/7/2026, 10.12.07,0,"Astaghfirullah hal 'adzim 😭"
snvsch,1/7/2026, 10.11.47,0,"Entah mau bilang apa, Tuhanpun yang diagungkan seolah-olah acuh dengan kedzoliman di negara terkutuk ini."
jafar.ernawati,1/7/2026, 10.11.26,0,"InsyaAllah pak di akhirat mereka yg akan diadili dengan amat pedih.. 🥀"
franciska_angga,1/7/2026, 10.10.55,0,"🥀"
nailafzv,1/7/2026, 10.10.53,0,"I am speechless 🥀💔"
qiqi_afrida,1/7/2026, 10.10.36,0,"Ngeri bgt politik indonesia. Semoga d kuatkan y pak nadim"
